,estimated_frequency
Strep_C100161,0.007142857142857143
Strep_C100162,0.007142857142857143
Strep_C100163,0.007142857142857143
Strep_C100164,0.007142857142857143
Strep_C100165,0.007142857142857143
Strep_C100166,0.007142857142857143
Strep_C100167,0.007142857142857143
Strep_C100168,0.007142857142857143
Strep_C100169,0.007142857142857143
Strep_C10016,0.007142857142857143
Strep_C100170,0.05714285714285714
Strep_C100171,0.007142857142857143
Strep_C100172,0.007142857142857143
Strep_C100173,0.014285714285714285
Strep_C100174,0.007142857142857143
Strep_C100175,0.007142857142857143
Strep_C100176,0.007142857142857143
Strep_C100177,0.04285714285714286
Strep_C100178,0.007142857142857143
Strep_C100179,0.007142857142857143
Strep_C10017,0.07142857142857142
Strep_C100180,0.007142857142857143
Strep_C100181,0.007142857142857143
Strep_C100182,0.03571428571428571
Strep_C100183,0.007142857142857143
Strep_C100184,0.007142857142857143
Strep_C100185,0.007142857142857143
Strep_C100186,0.007142857142857143
Strep_C100187,0.2904721306039267
Strep_C100188,0.007142857142857143
Strep_C100189,0.007142857142857143
Strep_C10018,0.007142857142857143
Strep_C100190,0.014285714285714285
Strep_C100191,0.007142857142857143
Strep_C100192,0.007142857142857143
Strep_C100193,0.007142857142857143
Strep_C100194,0.007142857142857143
Strep_C100195,0.03571428571428571
Strep_C100196,0.02142857142857143
Strep_C100197,0.02142857142857143
Strep_C100198,0.007142857142857143
Strep_C100199,0.007142857142857143
Strep_C10019,0.05
Strep_C1001,0.07142857142857142
Strep_C100200,0.007142857142857143
Strep_C100201,0.007142857142857143
Strep_C100202,0.007142857142857143
Strep_C100203,0.3928195685951212
Strep_C100204,0.007142857142857143
Strep_C100205,0.007142857142857143
Strep_C100206,0.007142857142857143
Strep_C100207,0.007142857142857143
Strep_C100208,0.05
Strep_C100209,0.07142857142857142
Strep_C10020,0.007142857142857143
Strep_C100210,0.007142857142857143
Strep_C100211,0.014285714285714285
Strep_C100212,0.06428571428571428
Strep_C100213,0.007142857142857143
Strep_C100214,0.03571428571428571
Strep_C100215,0.007142857142857143
Strep_C100216,0.02142857142857143
Strep_C100217,0.007142857142857143
Strep_C100218,0.007142857142857143
Strep_C100219,0.007142857142857143
Strep_C10021,0.007142857142857143
Strep_C100220,0.02857142857142857
Strep_C100221,0.007142857142857143
Strep_C100222,0.007142857142857143
Strep_C100223,0.007142857142857143
Strep_C100224,0.007142857142857143
Strep_C100225,0.007142857142857143
Strep_C100226,0.007142857142857143
Strep_C100227,0.007142857142857143
Strep_C100228,0.007142857142857143
Strep_C100229,0.007142857142857143
Strep_C10022,0.014285714285714285
Strep_C100230,0.007142857142857143
Strep_C100231,0.007142857142857143
Strep_C100232,0.007142857142857143
Strep_C100233,0.007142857142857143
Strep_C100234,0.007142857142857143
Strep_C100235,0.007142857142857143
Strep_C100236,0.007142857142857143
Strep_C100237,0.007142857142857143
Strep_C100238,0.007142857142857143
Strep_C100239,0.02142857142857143
Strep_C10023,0.007142857142857143
Strep_C100240,0.007142857142857143
Strep_C100241,0.014285714285714285
Strep_C100242,0.007142857142857143
Strep_C100243,0.007142857142857143
Strep_C100244,0.007142857142857143
Strep_C100245,0.007142857142857143
Strep_C100246,0.014285714285714285
Strep_C100247,0.2318402071948681
Strep_C100248,0.007142857142857143
Strep_C100249,0.007142857142857143
Strep_C10024,0.007142857142857143
Strep_C100250,0.99999999
Strep_C100251,0.007142857142857143
Strep_C100252,0.007142857142857143
Strep_C100253,0.007142857142857143
Strep_C100254,0.007142857142857143
Strep_C100255,0.007142857142857143
Strep_C100256,0.007142857142857143
Strep_C100257,0.007142857142857143
Strep_C10025,0.007142857142857143
Strep_C100264,0.014285714285714285
Strep_C100265,0.014285714285714285
Strep_C100269,0.007142857142857143
Strep_C10026,0.007142857142857143
Strep_C100270,0.007142857142857143
Strep_C100271,0.007142857142857143
Strep_C100272,0.007142857142857143
Strep_C100273,0.007142857142857143
Strep_C100274,0.45017533653809805
Strep_C100275,0.014285714285714285
Strep_C100276,0.06428571428571428
Strep_C100277,0.007142857142857143
Strep_C100278,0.007142857142857143
Strep_C100279,0.007142857142857143
Strep_C10027,0.007142857142857143
Strep_C100280,0.99999999
Strep_C100281,0.007142857142857143
Strep_C100282,0.007142857142857143
Strep_C100283,0.007142857142857143
Strep_C100284,0.007142857142857143
Strep_C100285,0.014285714285714285
Strep_C100286,0.007142857142857143
Strep_C100287,0.007142857142857143
Strep_C100288,0.007142857142857143
Strep_C100289,0.007142857142857143
Strep_C10028,0.014285714285714285
Strep_C100290,0.007142857142857143
Strep_C100291,0.007142857142857143
Strep_C100292,0.007142857142857143
Strep_C100293,0.007142857142857143
Strep_C100294,0.007142857142857143
Strep_C100295,0.007142857142857143
Strep_C100296,0.007142857142857143
Strep_C100297,0.007142857142857143
Strep_C100298,0.007142857142857143
Strep_C100299,0.007142857142857143
Strep_C10029,0.007142857142857143
Strep_C1002,0.007142857142857143
Strep_C100300,0.007142857142857143
Strep_C100301,0.007142857142857143
Strep_C100302,0.05714285714285714
Strep_C100303,0.007142857142857143
Strep_C100304,0.007142857142857143
Strep_C100305,0.007142857142857143
Strep_C100306,0.007142857142857143
Strep_C100307,0.007142857142857143
Strep_C100308,0.894786353339447
Strep_C100309,0.007142857142857143
Strep_C10030,0.007142857142857143
Strep_C100310,0.007142857142857143
Strep_C100311,0.007142857142857143
Strep_C100312,0.007142857142857143
Strep_C100313,0.007142857142857143
Strep_C100314,0.007142857142857143
Strep_C100315,0.007142857142857143
Strep_C100316,0.14464948978609793
Strep_C100317,0.007142857142857143
Strep_C100318,0.007142857142857143
Strep_C100319,0.10866492087359164
Strep_C10031,0.05
Strep_C100320,0.007142857142857143
Strep_C100321,0.007142857142857143
Strep_C100322,0.007142857142857143
Strep_C100323,0.007142857142857143
Strep_C100324,0.007142857142857143
Strep_C100325,0.007142857142857143
Strep_C100326,0.007142857142857143
Strep_C100327,0.007142857142857143
Strep_C100328,0.007142857142857143
Strep_C100329,0.007142857142857143
Strep_C10032,0.007142857142857143
Strep_C100330,0.007142857142857143
Strep_C100331,0.007142857142857143
Strep_C100332,0.007142857142857143
Strep_C100333,0.007142857142857143
Strep_C100334,0.007142857142857143
Strep_C100335,0.007142857142857143
Strep_C100336,0.02142857142857143
Strep_C100337,0.007142857142857143
Strep_C100338,0.007142857142857143
Strep_C100339,0.007142857142857143
Strep_C10033,0.007142857142857143
Strep_C100340,0.007142857142857143
Strep_C100341,0.007142857142857143
Strep_C100342,0.007142857142857143
Strep_C100343,0.014285714285714285
Strep_C100344,0.007142857142857143
Strep_C100345,0.007142857142857143
Strep_C100346,0.007142857142857143
Strep_C100347,0.02142857142857143
Strep_C100348,0.007142857142857143
Strep_C100349,0.007142857142857143
Strep_C10034,0.007142857142857143
Strep_C100350,0.007142857142857143
Strep_C100351,0.007142857142857143
Strep_C100352,0.007142857142857143
Strep_C100353,0.007142857142857143
Strep_C100354,0.007142857142857143
Strep_C100355,0.007142857142857143
Strep_C100356,0.014285714285714285
Strep_C100357,0.007142857142857143
Strep_C100358,0.02142857142857143
Strep_C100359,0.007142857142857143
Strep_C10035,0.007142857142857143
Strep_C100360,0.04285714285714286
Strep_C100361,0.007142857142857143
Strep_C100362,0.02857142857142857
Strep_C100363,0.007142857142857143
Strep_C100364,0.007142857142857143
Strep_C100365,0.007142857142857143
Strep_C100366,0.007142857142857143
Strep_C100367,0.007142857142857143
Strep_C100368,0.007142857142857143
Strep_C100369,0.007142857142857143
Strep_C10036,0.007142857142857143
Strep_C100370,0.007142857142857143
Strep_C100371,0.007142857142857143
Strep_C100372,0.007142857142857143
Strep_C100373,0.007142857142857143
Strep_C100374,0.007142857142857143
Strep_C100375,0.014285714285714285
Strep_C100376,0.007142857142857143
Strep_C100377,0.007142857142857143
Strep_C100378,0.007142857142857143
Strep_C100379,0.007142857142857143
Strep_C10037,0.007142857142857143
Strep_C100380,0.014285714285714285
Strep_C100381,0.007142857142857143
Strep_C100382,0.007142857142857143
Strep_C100383,0.007142857142857143
Strep_C100384,0.007142857142857143
Strep_C100385,0.05
Strep_C100386,0.014285714285714285
Strep_C100387,0.007142857142857143
Strep_C100388,0.007142857142857143
Strep_C100389,0.007142857142857143
Strep_C10038,0.007142857142857143
Strep_C100390,0.007142857142857143
Strep_C100391,0.007142857142857143
Strep_C100392,0.007142857142857143
Strep_C100393,0.007142857142857143
Strep_C100394,0.007142857142857143
Strep_C100395,0.007142857142857143
Strep_C100396,0.02142857142857143
Strep_C100397,0.007142857142857143
Strep_C100398,0.007142857142857143
Strep_C100399,0.014285714285714285
Strep_C10039,0.007142857142857143
Strep_C1003,0.007142857142857143
Strep_C100400,0.02142857142857143
Strep_C100401,0.007142857142857143
Strep_C100402,0.007142857142857143
Strep_C100403,0.05714285714285714
Strep_C100404,0.007142857142857143
Strep_C100405,0.007142857142857143
Strep_C100406,0.007142857142857143
Strep_C100407,0.007142857142857143
Strep_C100408,0.007142857142857143
Strep_C100409,0.99999999
Strep_C10040,0.007142857142857143
Strep_C100410,0.007142857142857143
Strep_C100411,0.99999999
Strep_C100412,0.007142857142857143
Strep_C100413,0.007142857142857143
Strep_C100414,0.02857142857142857
Strep_C100415,0.007142857142857143
Strep_C100416,0.007142857142857143
Strep_C100417,0.007142857142857143
Strep_C100418,0.007142857142857143
Strep_C100419,0.007142857142857143
Strep_C10041,0.007142857142857143
Strep_C100420,0.014285714285714285
Strep_C100421,0.007142857142857143
Strep_C100422,0.007142857142857143
Strep_C100423,0.014285714285714285
Strep_C100424,0.04285714285714286
Strep_C100425,0.007142857142857143
Strep_C100426,0.007142857142857143
Strep_C100427,0.007142857142857143
Strep_C100428,0.3785987373035336
Strep_C100429,0.13045332860513176
Strep_C10042,0.007142857142857143
Strep_C100430,0.007142857142857143
Strep_C100431,0.007142857142857143
Strep_C100432,0.007142857142857143
Strep_C100433,0.007142857142857143
Strep_C100434,0.007142857142857143
Strep_C100435,0.007142857142857143
Strep_C100436,0.007142857142857143
Strep_C100437,0.007142857142857143
Strep_C100438,0.21739668844940432
Strep_C100439,0.9006673743125674
Strep_C10043,0.014285714285714285
Strep_C100440,0.007142857142857143
Strep_C100441,0.007142857142857143
Strep_C100442,0.007142857142857143
Strep_C100443,0.007142857142857143
Strep_C100444,0.007142857142857143
Strep_C100445,0.007142857142857143
Strep_C100446,0.007142857142857143
Strep_C100447,0.007142857142857143
Strep_C100448,0.007142857142857143
Strep_C100449,0.007142857142857143
Strep_C10044,0.007142857142857143
Strep_C100450,0.007142857142857143
Strep_C100451,0.007142857142857143
Strep_C100452,0.08571428571428572
Strep_C100453,0.007142857142857143
Strep_C100454,0.04285714285714286
Strep_C100455,0.007142857142857143
Strep_C100456,0.014285714285714285
Strep_C100457,0.007142857142857143
Strep_C100458,0.007142857142857143
Strep_C100459,0.007142857142857143
Strep_C10045,0.09285714285714286
Strep_C100460,0.007142857142857143
Strep_C100461,0.04285714285714286
Strep_C100462,0.007142857142857143
Strep_C100463,0.007142857142857143
Strep_C100464,0.17377716589344389
Strep_C100465,0.007142857142857143
Strep_C100466,0.007142857142857143
Strep_C100467,0.007142857142857143
Strep_C100468,0.007142857142857143
Strep_C100469,0.02142857142857143
Strep_C10046,0.007142857142857143
Strep_C100470,0.007142857142857143
Strep_C100471,0.007142857142857143
Strep_C100472,0.007142857142857143
Strep_C100473,0.007142857142857143
Strep_C100474,0.1230302130960593
Strep_C100475,0.007142857142857143
Strep_C100476,0.007142857142857143
Strep_C100477,0.007142857142857143
Strep_C100478,0.007142857142857143
Strep_C100479,0.05714285714285714
Strep_C10047,0.02142857142857143
Strep_C100480,0.007142857142857143
Strep_C100481,0.007142857142857143
Strep_C100482,0.007142857142857143
Strep_C100483,0.02142857142857143
Strep_C100484,0.007142857142857143
Strep_C100485,0.03571428571428571
Strep_C100486,0.007142857142857143
Strep_C100487,0.007142857142857143
Strep_C100488,0.007142857142857143
Strep_C100489,0.007142857142857143
Strep_C10048,0.007142857142857143
Strep_C100490,0.007142857142857143
Strep_C100491,0.007142857142857143
Strep_C100492,0.03571428571428571
Strep_C100493,0.007142857142857143
Strep_C100494,0.007142857142857143
Strep_C100495,0.007142857142857143
Strep_C100496,0.007142857142857143
Strep_C100497,0.007142857142857143
Strep_C100498,0.014285714285714285
Strep_C100499,0.02142857142857143
Strep_C10049,0.02857142857142857
Strep_C1004,0.007142857142857143
Strep_C100500,0.007142857142857143
Strep_C100501,0.007142857142857143
Strep_C100502,0.007142857142857143
Strep_C100503,0.007142857142857143
Strep_C100504,0.007142857142857143
Strep_C100505,0.02857142857142857
Strep_C100506,0.007142857142857143
Strep_C100507,0.007142857142857143
Strep_C100508,0.007142857142857143
Strep_C100509,0.007142857142857143
Strep_C10050,0.007142857142857143
Strep_C100510,0.007142857142857143
Strep_C100511,0.007142857142857143
Strep_C100512,0.007142857142857143
Strep_C100513,0.007142857142857143
Strep_C100514,0.99999999
Strep_C100515,0.007142857142857143
Strep_C100516,0.007142857142857143
Strep_C100517,0.007142857142857143
Strep_C100518,0.007142857142857143
Strep_C100519,0.007142857142857143
Strep_C10051,0.007142857142857143
Strep_C100520,0.007142857142857143
Strep_C100521,0.007142857142857143
Strep_C100522,0.007142857142857143
Strep_C100523,0.007142857142857143
Strep_C100524,0.007142857142857143
Strep_C100525,0.007142857142857143
Strep_C100526,0.007142857142857143
Strep_C100527,0.014285714285714285
Strep_C100528,0.007142857142857143
Strep_C100529,0.007142857142857143
Strep_C10052,0.007142857142857143
Strep_C100530,0.1
Strep_C100531,0.007142857142857143
Strep_C100532,0.014285714285714285
Strep_C100533,0.007142857142857143
Strep_C100534,0.007142857142857143
Strep_C100535,0.05
Strep_C100536,0.007142857142857143
Strep_C100537,0.02857142857142857
Strep_C100538,0.7221925328574743
Strep_C100539,0.02142857142857143
Strep_C10053,0.007142857142857143
Strep_C100540,0.007142857142857143
Strep_C100541,0.007142857142857143
Strep_C100542,0.007142857142857143
Strep_C100543,0.014285714285714285
Strep_C100544,0.02857142857142857
Strep_C100545,0.007142857142857143
Strep_C100546,0.007142857142857143
Strep_C100547,0.007142857142857143
Strep_C100548,0.007142857142857143
Strep_C100549,0.007142857142857143
Strep_C10054,0.007142857142857143
Strep_C100550,0.007142857142857143
Strep_C100551,0.007142857142857143
Strep_C100552,0.05714285714285714
Strep_C100553,0.007142857142857143
Strep_C100554,0.007142857142857143
Strep_C100555,0.007142857142857143
Strep_C100556,0.007142857142857143
Strep_C100557,0.007142857142857143
Strep_C100558,0.007142857142857143
Strep_C100559,0.014285714285714285
Strep_C10055,0.007142857142857143
Strep_C100560,0.02142857142857143
Strep_C100561,0.007142857142857143
Strep_C100562,0.007142857142857143
Strep_C100563,0.007142857142857143
Strep_C100564,0.007142857142857143
Strep_C100565,0.02142857142857143
Strep_C100566,0.007142857142857143
Strep_C100567,0.007142857142857143
Strep_C100568,0.014285714285714285
Strep_C100569,0.007142857142857143
Strep_C10056,0.007142857142857143
Strep_C100570,0.014285714285714285
Strep_C100571,0.007142857142857143
Strep_C100572,0.007142857142857143
Strep_C100573,0.07142857142857142
Strep_C100574,0.014285714285714285
Strep_C100575,0.007142857142857143
Strep_C100576,0.007142857142857143
Strep_C100577,0.007142857142857143
Strep_C100578,0.014285714285714285
Strep_C100579,0.02142857142857143
Strep_C10057,0.02142857142857143
Strep_C100580,0.007142857142857143
Strep_C100581,0.02857142857142857
Strep_C100582,0.17381640505795573
Strep_C100583,0.007142857142857143
Strep_C100584,0.05
Strep_C100585,0.007142857142857143
Strep_C100586,0.007142857142857143
Strep_C100587,0.007142857142857143
Strep_C100588,0.007142857142857143
Strep_C100589,0.007142857142857143
Strep_C10058,0.007142857142857143
Strep_C100590,0.014285714285714285
Strep_C100591,0.007142857142857143
Strep_C100592,0.007142857142857143
Strep_C100593,0.04285714285714286
Strep_C100594,0.02142857142857143
Strep_C100595,0.20305487666572133
Strep_C100596,0.007142857142857143
Strep_C100597,0.014285714285714285
Strep_C100598,0.014285714285714285
Strep_C100599,0.007142857142857143
Strep_C10059,0.007142857142857143
Strep_C1005,0.007142857142857143
Strep_C100600,0.007142857142857143
Strep_C100601,0.007142857142857143
Strep_C100602,0.007142857142857143
Strep_C100603,0.014285714285714285
Strep_C100604,0.007142857142857143
Strep_C100605,0.007142857142857143
Strep_C100606,0.007142857142857143
Strep_C100607,0.04285714285714286
Strep_C100608,0.007142857142857143
Strep_C100609,0.007142857142857143
Strep_C10060,0.007142857142857143
Strep_C100610,0.007142857142857143
Strep_C100611,0.007142857142857143
Strep_C100612,0.007142857142857143
Strep_C100613,0.007142857142857143
Strep_C100614,0.007142857142857143
Strep_C100615,0.007142857142857143
Strep_C100616,0.007142857142857143
Strep_C100617,0.007142857142857143
Strep_C100618,0.007142857142857143
Strep_C100619,0.007142857142857143
Strep_C10061,0.007142857142857143
Strep_C100620,0.007142857142857143
Strep_C100621,0.007142857142857143
Strep_C100622,0.007142857142857143
Strep_C100623,0.007142857142857143
Strep_C100624,0.007142857142857143
Strep_C100625,0.007142857142857143
Strep_C100626,0.007142857142857143
Strep_C100627,0.007142857142857143
Strep_C100628,0.007142857142857143
Strep_C100629,0.007142857142857143
Strep_C10062,0.007142857142857143
Strep_C100630,0.007142857142857143
Strep_C100631,0.007142857142857143
Strep_C100632,0.007142857142857143
Strep_C100633,0.007142857142857143
Strep_C100634,0.007142857142857143
Strep_C100635,0.007142857142857143
Strep_C100636,0.007142857142857143
Strep_C100637,0.02857142857142857
Strep_C100638,0.21758131068741415
Strep_C100639,0.007142857142857143
Strep_C10063,0.014285714285714285
Strep_C100640,0.007142857142857143
Strep_C100641,0.007142857142857143
Strep_C100642,0.007142857142857143
Strep_C100643,0.007142857142857143
Strep_C100644,0.007142857142857143
Strep_C100645,0.007142857142857143
Strep_C100646,0.007142857142857143
Strep_C100647,0.007142857142857143
Strep_C100648,0.007142857142857143
Strep_C100649,0.007142857142857143
Strep_C10064,0.02142857142857143
Strep_C100650,0.007142857142857143
Strep_C100651,0.007142857142857143
Strep_C100652,0.007142857142857143
Strep_C100653,0.007142857142857143
Strep_C100654,0.007142857142857143
Strep_C100655,0.007142857142857143
Strep_C100656,0.007142857142857143
Strep_C100657,0.007142857142857143
Strep_C100658,0.007142857142857143
Strep_C100659,0.007142857142857143
Strep_C10065,0.02142857142857143
Strep_C100660,0.02142857142857143
Strep_C100661,0.007142857142857143
Strep_C100662,0.007142857142857143
Strep_C100663,0.007142857142857143
Strep_C100664,0.007142857142857143
Strep_C100665,0.1
Strep_C100666,0.007142857142857143
Strep_C100667,0.007142857142857143
Strep_C100668,0.014285714285714285
Strep_C100669,0.007142857142857143
Strep_C10066,0.007142857142857143
Strep_C100670,0.007142857142857143
Strep_C100671,0.007142857142857143
Strep_C100672,0.007142857142857143
Strep_C100673,0.007142857142857143
Strep_C100674,0.007142857142857143
Strep_C100675,0.02857142857142857
Strep_C100676,0.007142857142857143
Strep_C100677,0.007142857142857143
Strep_C100678,0.09285714285714286
Strep_C100679,0.007142857142857143
Strep_C10067,0.007142857142857143
Strep_C100680,0.007142857142857143
Strep_C100681,0.581982897553226
Strep_C100682,0.007142857142857143
Strep_C100683,0.014285714285714285
Strep_C100684,0.007142857142857143
Strep_C100685,0.5680571374059471
Strep_C100686,0.02142857142857143
Strep_C100687,0.007142857142857143
Strep_C100688,0.007142857142857143
Strep_C100689,0.007142857142857143
Strep_C10068,0.007142857142857143
Strep_C100690,0.007142857142857143
Strep_C100691,0.25377061505554505
Strep_C100692,0.007142857142857143
Strep_C100693,0.007142857142857143
Strep_C100694,0.007142857142857143
Strep_C100695,0.007142857142857143
Strep_C100696,0.007142857142857143
Strep_C100697,0.007142857142857143
Strep_C100698,0.02142857142857143
Strep_C100699,0.007142857142857143
Strep_C10069,0.007142857142857143
Strep_C1006,0.007142857142857143
Strep_C100700,0.007142857142857143
Strep_C100701,0.007142857142857143
Strep_C100702,0.014285714285714285
Strep_C100703,0.014285714285714285
Strep_C100704,0.007142857142857143
Strep_C100705,0.007142857142857143
Strep_C100706,0.007142857142857143
Strep_C100707,0.007142857142857143
Strep_C100708,0.02142857142857143
Strep_C100709,0.007142857142857143
Strep_C10070,0.007142857142857143
Strep_C100710,0.007142857142857143
Strep_C100711,0.007142857142857143
Strep_C100712,0.007142857142857143
Strep_C100713,0.02142857142857143
Strep_C100714,0.007142857142857143
Strep_C100715,0.03571428571428571
Strep_C100716,0.007142857142857143
Strep_C100717,0.014285714285714285
Strep_C100718,0.014285714285714285
Strep_C100719,0.99999999
Strep_C10071,0.007142857142857143
Strep_C100720,0.007142857142857143
Strep_C100721,0.007142857142857143
Strep_C100722,0.007142857142857143
Strep_C100723,0.007142857142857143
Strep_C100724,0.02857142857142857
Strep_C100725,0.007142857142857143
Strep_C100726,0.014285714285714285
Strep_C100727,0.007142857142857143
Strep_C100728,0.02857142857142857
Strep_C100729,0.007142857142857143
Strep_C10072,0.007142857142857143
Strep_C100730,0.007142857142857143
Strep_C100731,0.007142857142857143
Strep_C100732,0.007142857142857143
Strep_C100733,0.007142857142857143
Strep_C100734,0.007142857142857143
Strep_C100735,0.007142857142857143
Strep_C100736,0.014285714285714285
Strep_C100737,0.007142857142857143
Strep_C100738,0.007142857142857143
Strep_C100739,0.014285714285714285
Strep_C10073,0.1
Strep_C100740,0.007142857142857143
Strep_C100741,0.007142857142857143
Strep_C100742,0.007142857142857143
Strep_C100743,0.007142857142857143
Strep_C100744,0.007142857142857143
Strep_C100745,0.03571428571428571
Strep_C100746,0.09285714285714286
Strep_C100747,0.007142857142857143
Strep_C100748,0.007142857142857143
Strep_C100749,0.007142857142857143
Strep_C10074,0.007142857142857143
Strep_C100750,0.007142857142857143
Strep_C100751,0.007142857142857143
Strep_C100752,0.99999999
