gene	dominant_allele	dominant_count	dominant_frequency	dominant_proteins	cluster_representative	alternative_proteins	total_alleles	total_strains_with_gene
Strep_C104952	Strep_C104952A1499	3	0.02142857142857143	A0A0F7N2R7	G2NT91	A0A2K9F1N4,A0A3Q8UUH0,A0A0F7N9B5	1891	140
Strep_C105074	Strep_C105074A101	2	0.014285714285714285	A0A7H8ZPI7	A0A0U3NPX5	A0A5P2BW92,A0A0U3LU07,B1W4U9	228	140
Strep_C105148	Strep_C105148A67	4	0.02857142857142857	A0A0U3BVA5	A0A1H4L5D5	A0A5P2CG54,A0A291Q7C5,A0A1U9QNW0	438	140
Strep_C105192	Strep_C105192A33	2	0.014285714285714285	A0A7H9A1N7	A0A1H4UNS7	A0A0M4DQQ5,A0A0G3UR51,A0A6I6NG39	139	140
Strep_C105360	Strep_C105360A0	1	0.007142857142857143	A0A2K9F3H3	A0A2K9F3H3	A0A0F7FNS2,A0A0F7G0G9,A0A6I6S5K5	433	140
Strep_C105403	Strep_C105403A0	1	0.007142857142857143	A0A2R4JVP7	A0A2R4JVP7	A0A2R4JWQ4,A0A0F7FY10,A0A6I6WEM6	264	140
Strep_C105466	Strep_C105466A870	3	0.02142857142857143	A0A143C6C9	A0A2S2G1Z6	A0A1V0UK33,A0A7H8ZJ37,B4V3S1	4105	140
Strep_C105545	Strep_C105545A31	2	0.014285714285714285	A0A7H9A1B1	A0A2Z5JNB5	A0A0C5FZN8,A0A0F7W4P1,A0A222SP28	175	140
Strep_C105876	Strep_C105876A134	2	0.014285714285714285	A0A3G4VZY1	A0A3S8X2S1	A0A7H8ZSF9,A0A1V0UE62,A0A7G1NTZ7	255	139
Strep_C105903	Strep_C105903A0	1	0.007142857142857143	A0A3S9M7E9	A0A3S9M7E9	G2N9M9,A0A1V0U6S9,A0A1L6PFG2	498	138
Strep_C105955	Strep_C105955A40	2	0.014285714285714285	A0A1V0UCB3	A0A426SAV0	A0A3Q8UR25,A0A0F7N5F6,A0A1H4QFI4	138	140
Strep_C106352	Strep_C106352A41	2	0.014285714285714285	A0A1V0U6U2	A0A5P2D609	A0A5J6G4I1,A0A0U3PII2,A0A5J6JLC5	222	140
Strep_C10637	Strep_C10637A0	1	0.007142857142857143	A0A2Z4JA65	A0A2Z4JA65	A0A387H9M0,A0A3S8XM67,A0A3Q9FWG4	958	140
Strep_C106486	Strep_C106486A126	2	0.014285714285714285	A0A3G4VUK5	A0A5P2UQX9	A0A6N9V9Y1,N0D0R2,A0A0M3QMH3	145	140
Strep_C106693	Strep_C106693A725	2	0.014285714285714285	A0A7H8ZK01	A0A5P8KEY1	A0A2R4JWN9,C9Z6F6,A0A494UXW6	896	140
Strep_C10687	Strep_C10687A0	1	0.007142857142857143	A0A2Z5JD40	A0A2Z5JD40	A0A0U3NRL0,A0A0K2AT27,A0A7L7M675	258	140
Strep_C107048	Strep_C107048A395	2	0.014285714285714285	A0A7H8ZQ11	A0A6C0QDN8	A0A6N9VHM7,N0CS94,A0A0U3NYH0	713	140
Strep_C107243	Strep_C107243A0	1	0.007142857142857143	A0A6G9HAY3	A0A6G9HAY3	A0A0U3QAX6,A0A1V0U6K2,A0A7L5T366	248	140
Strep_C107252	Strep_C107252A1753	2	0.014285714285714285	A0A3S8VYJ1	A0A6C0Q1D3	A0A0F7MZK0,A0A3S8VJ89,A0A1V0UGT7	1818	140
Strep_C107461	Strep_C107461A0	1	0.007142857142857143	A0A6I6WPE1	A0A6I6WPE1	A0A0U3NIK1,A0A5P9WWL3,A0A1D7Y751	248	140
Strep_C107467	Strep_C107467A216	2	0.014285714285714285	A0A7H8ZY33	A0A6I6WPH9	A0A1H4V6Z3,A0A385D7J0,A0A1S6J5E3	296	140
Strep_C107477	Strep_C107477A13	2	0.014285714285714285	A0A0C5G0A9	A0A6M4PID8	A0A1D7VGP7,A0A1W5XMT6,A0A2S1SSG1	307	140
Strep_C107855	Strep_C107855A0	1	0.007142857142857143	A0A7H8N5A1	A0A7H8N5A1	A0A2S1SP86,A0A3S8Y7Q6,A0A6I6N7E5	145	140
Strep_C107869	Strep_C107869A0	1	0.007142857142857143	A0A7H8NHI8	A0A7H8NHI8	A0A6H0D1D2,A0A0B5IGW3,A0A6G9FDU4	147	140
Strep_C108132	Strep_C108132A198	2	0.014285714285714285	A0A0F7VZB9	A0A7T7I1I8	A0A6N9VEI3,N0D247,A0A0C5GJB0	1106	140
Strep_C108180	Strep_C108180A23	4	0.02857142857142857	A0A7H0NJ50	A0A7T7RI77	A0A6N9VDY4,N0D1X7,A0A1W5YZQ8	146	140
Strep_C108371	Strep_C108371A50	2	0.014285714285714285	A0A1W5YY19	A0A0U3NZ55	A0A0F7ND78,A0A3Q8UT13,A0A7H8GU24	153	140
Strep_C108413	Strep_C108413A80	3	0.02142857142857143	A0A5P2CEA1	A0A0U3QA63	A0A0C5G0I5,A0A0F7W3M0,A0A1W5XLR3	132	140
Strep_C108415	Strep_C108415A127	2	0.014285714285714285	A0A3G4VT25	A0A0U3QA90	A0A7H8ZWZ6,A0A1V0U7N7,A0A1H4LT87	138	140
Strep_C108434	Strep_C108434A131	2	0.014285714285714285	A0A5P2B8U4	A0A0U3QXL8	A0A3G4WB92,B4V6E8,A0A6N9VDF7	206	140
Strep_C108564	Strep_C108564A55	3	0.02142857142857143	A0A7G6XN80	A0A089XA32	A0A1V0U848,A0A7H8ZWS9,A0A516R613	133	138
Strep_C108687	Strep_C108687A128	2	0.014285714285714285	A0A3S8VUW3	A0A0A8EKM1	A0A7L4ZA26,A0A426S1Y5,A0A7H9A142	138	140
Strep_C108719	Strep_C108719A122	2	0.014285714285714285	G2P8P6	A0A0A8ERQ8	N0CP41,A0A6N9V0V1,A0A0F7FR83	139	139
Strep_C108762	Strep_C108762A124	2	0.014285714285714285	B4V4Y0	A0A0A8EWC3	A0A1L7GIC0,A0A1U9P1G5,A0A6C0Q7K0	143	140
Strep_C108813	Strep_C108813A34	2	0.014285714285714285	A0A7H8ZWW3	A0A0A8F325	A0A6I6SDY1,A0A0F7FTB0,A0A6M4PQN9	141	140
Strep_C108843	Strep_C108843A23	3	0.02142857142857143	A0A7H9A1X3	A0A0B5DFP8	A0A5P2CWT7,A0A0M5ISX2,A0A0K2AYV7	140	140
Strep_C108954	Strep_C108954A0	1	0.007142857142857143	A0A0B5IKR5	A0A0B5IKR5	A0A2S1SQD0,A0A2Z4J8F5,A0A5Q0LNG3	207	140
Strep_C109077	Strep_C109077A372	3	0.02142857142857143	A0A5P9WMW0	A0A0F7FV40	A0A7H8ZRH2,A0A1V0UCM4,A0A0M4DSF6	525	140
Strep_C109127	Strep_C109127A38	5	0.03571428571428571	A0A7R8RW84	A0A0F7NCQ6	A0A5P2CMK9,A0A1U9P9I1,A0A5J6J1T7	124	140
Strep_C109294	Strep_C109294A64	2	0.014285714285714285	A0A7H8ZWJ4	G2NQM0	A0A3S8WRL0,A0A0M4EB74,A0A387HLA8	363	140
Strep_C109304	Strep_C109304A1061	2	0.014285714285714285	A0A7H8ZHT5	G2P2X0	A0A1V0UJ90,A0A7H8ZJG8,N0CZT9	2650	140
Strep_C109475	Strep_C109475A1697	2	0.014285714285714285	A0A7H8ZRC9	A0A0U3QNL2	A0A1L7GH95,A0A7G6XJT3,A0A6N9VKP1	2887	140
Strep_C109504	Strep_C109504A696	3	0.02142857142857143	A0A5P2BIR0	A0A089X2S0	A0A7H8ZTU1,A0A1V0UDL5,A0A0F7W5P0	944	140
Strep_C109617	Strep_C109617A0	1	0.007142857142857143	A0A0F7FQH9	A0A0F7FQH9	A0A7H8GUE4,A0A0B5DIC6,A0A7D5VFI2	139	139
Strep_C109627	Strep_C109627A438	2	0.014285714285714285	A0A1L6PR05	A0A0F7FZR5	A0A3S8VKK0,A0A0F7MZ17,A0A0B5IP89	1041	140
Strep_C10977	Strep_C10977A127	3	0.02142857142857143	A0A5P9WLS0	A0A345I1M7	A0A3Q8UX26,A0A0F7NIA4,A0A2K9ER93	319	140
Strep_C109847	Strep_C109847A200	3	0.02142857142857143	A0A7R8NMP9	A0A1B1AVF6	A0A1V0U9Q1,A0A7H8ZW66,A0A3G4VYP2	343	140
Strep_C109875	Strep_C109875A22	2	0.014285714285714285	A0A1V0U8Y9	A0A1D7VGL9	A0A0M4DPC4,A0A1W5Z464,A0A1H4N441	137	139
Strep_C109947	Strep_C109947A153	2	0.014285714285714285	A0A0F7VPG6	A0A1I6VYY7	A0A7G6XG80,A0A1U9P2W0,A0A7H8ZMM0	300	140
Strep_C110126	Strep_C110126A0	1	0.007142857142857143	A0A1W7CTT5	A0A1W7CTT5	A0A1H4USU3,G2NYF8,A0A5P2XHD7	140	140
Strep_C110283	Strep_C110283A203	2	0.014285714285714285	A0A0F7W2U3	A0A1S6JGE1	A0A3Q8VB96,A0A0U3PHP6,A0A1S6JD14	333	140
Strep_C110356	Strep_C110356A49	2	0.014285714285714285	A0A0F7VLX3	A0A1U9QLP8	A0A1V0UMH4,A0A7H8ZLF0,A0A2K9ENF8	172	137
Strep_C110467	Strep_C110467A0	1	0.007142857142857143	A0A1V0R6P0	A0A1V0R6P0	A0A1Z2KYN3,A0A6H0CUR7,A0A3S9Z953	320	138
Strep_C110541	Strep_C110541A172	3	0.02142857142857143	A0A143C2D2	A0A1V0TTX1	A0A0F7N7T0,A0A2K9FE01,A0A3S8VRG4	302	139
Strep_C110687	Strep_C110687A131	2	0.014285714285714285	A0A6N9VLV4	A0A1W5XTS9	A0A7H8MTC3,N0CW67,A0A1S6J7E0	643	139
Strep_C110732	Strep_C110732A0	1	0.007142857142857143	A0A1W5Z2R9	A0A1W5Z2R9	A0A4P6TYM4,A0A1A9IZ61,A0A1V0UBP0	140	139
Strep_C110752	Strep_C110752A30	2	0.014285714285714285	A0A7G6XLW2	A0A1W5ZAD0	A0A3Q8UPD7,A0A0F7N5A4,A0A5P2BA42	136	139
Strep_C110758	Strep_C110758A475	2	0.014285714285714285	A0A0F7VTI6	A0A1W7CUE5	A0A0N6ZFD9,A0A5P9WEZ3,A0A1D7VVY9	1004	140
Strep_C110767	Strep_C110767A125	5	0.03571428571428571	N0D4A8	A0A1W7CUM3	A0A6G9FEM4,A0A0M5IQ44,A0A291QGB0	134	140
Strep_C110795	Strep_C110795A459	3	0.02142857142857143	A0A0G3UJZ2	A0A1X4GNS3	A0A1V0R4L6,A0A7G6XM76,A0A1W5Z4A2	520	140
Strep_C110818	Strep_C110818A71	2	0.014285714285714285	A0A6N9VGY8	A0A1Z1W4F5	A0A1H4YX13,A0A1B1MKV2,A0A0F7N1J9	226	140
Strep_C111297	Strep_C111297A764	3	0.02142857142857143	A0A2Z5K4P0	A0A3Q8VAV5	A0A1V0UFK5,A0A7H8ZQ18,A0A0F7N5C3	1179	140
Strep_C111303	Strep_C111303A0	1	0.007142857142857143	A0A3Q8VXY5	A0A3Q8VXY5	A0A0C5GBV2,A0A2N9BG99,A0A0U3B7R5	197	140
Strep_C111543	Strep_C111543A133	3	0.02142857142857143	A0A6N9VH01	A0A5B7URQ2	A0A0M3QJK1,A0A6G9FN52,A0A516RKT9	136	140
Strep_C111577	Strep_C111577A0	1	0.007142857142857143	A0A5B8JL53	A0A5B8JL53	A0A0U3LQB9,A0A2S1SXQ6,A0A1Z2L059	179	140
Strep_C111763	Strep_C111763A0	1	0.007142857142857143	A0A5P2DF00	A0A5P2DF00	A0A0A8EWQ5,A0A1L6PJY6,A0A3G2JJ28	140	139
Strep_C111769	Strep_C111769A49	2	0.014285714285714285	A0A0F7VUA6	A0A5P2DQN0	A0A1U9NR18,B1VS77,A0A6I6N819	261	140
Strep_C111869	Strep_C111869A0	1	0.007142857142857143	A0A5Q0L8B0	A0A5Q0L8B0	A0A1Z2LCG2,A0A1Z1WFE5,A0A3Q9KY89	296	138
Strep_C11189	Strep_C11189A83	2	0.014285714285714285	A0A3G4VSH8	A0A2Z4J9Y1	A0A2U9PF03,A0A7H0I8Y0,A0A3S8X123	274	140
Strep_C111923	Strep_C111923A33	2	0.014285714285714285	A0A7H8ZT91	A0A6C0Q5B1	A0A0U3NYR8,A0A0F7VXM8,A0A6I6WTX0	139	140
Strep_C112101	Strep_C112101A243	3	0.02142857142857143	A0A6N9VJX0	A0A6I6WJP5	A0A7G6XSG9,A0A5P2DZ85,A0A0F7W623	769	140
Strep_C112105	Strep_C112105A138	2	0.014285714285714285	A0A6N9VIR2	A0A6I6WJS2	A0A2Z4ISN9,A0A0B5IAX2,A0A6H0CVR4	140	139
Strep_C112201	Strep_C112201A146	2	0.014285714285714285	A0A6G5RBJ2	A0A7G1NZN0	A0A1L6PQI1,A0A0U3M5C5,A0A222ST91	257	139
Strep_C112322	Strep_C112322A101	2	0.014285714285714285	A0A6N9VQJ5	A0A0K2AZB8	A0A0U3KQ63,A0A1L6PFQ9,A0A3G4W1P3	137	140
Strep_C112342	Strep_C112342A21	2	0.014285714285714285	A0A1V0UJJ6	A0A0K2B2V9	A0A1V0U755,A0A7H8ZXJ8,A0A0M4E951	622	140
Strep_C112404	Strep_C112404A0	1	0.007142857142857143	A0A0M4DS40	A0A0M4DS40	A0A1H4PMV4,A0A0K2AXB8,A0A7M2T2M6	140	139
Strep_C112892	Strep_C112892A46	2	0.014285714285714285	A0A1V0UF77	A0A1B1MLN0	A0A3Q8VTX9,A0A0N6ZJI5,A0A0F7NC68	165	140
Strep_C113128	Strep_C113128A20	2	0.014285714285714285	A0A7H9A113	A0A1D8G655	A0A0B5HZ66,A0A7H8H2D8,A0A1S6J797	137	138
Strep_C113162	Strep_C113162A1117	2	0.014285714285714285	A0A1V0U924	A0A1L6PD51	A0A1V0UEC8,A0A7H8ZSQ8,A0A1V0UAR9	3155	140
Strep_C11321	Strep_C11321A30	2	0.014285714285714285	A0A1U9P314	A0A385DA32	A0A0U3PJ11,A0A0F7VUB9,A0A6I6NEH9	139	140
Strep_C113312	Strep_C113312A10	2	0.014285714285714285	A0A0F7VUC3	A0A0B5HXK4	B1VY37,A0A7H0NPP2,B4V3N4	132	140
Strep_C113349	Strep_C113349A53	23	0.16428571428571428	A0A2R4T6P5	A0A0F7CNT4	A0A1B1AQP7,A0A5P9WM81,A0A1S6J8N5	57	140
Strep_C113441	Strep_C113441A23	3	0.02142857142857143	A0A7G6XKL8	A0A0F7W0Y1	A0A1V0R4A1,A0A5P2UMF8,A0A5P2DJ29	485	140
Strep_C113599	Strep_C113599A307	2	0.014285714285714285	A0A1V0UHQ6	A0A143C450	A0A0F7VU48,A0A0C5G622,A0A0F7N7X0	567	140
Strep_C113699	Strep_C113699A74	2	0.014285714285714285	A0A5P2C296	A0A1D7VXI3	A0A1Z2LD14,A0A0F7FS78,A0A7H8N690	142	140
Strep_C113705	Strep_C113705A71	3	0.02142857142857143	A0A516RF31	A0A1D7VXQ7	A0A3G4W044,A0A0G3URC7,A0A3S8WH31	134	139
Strep_C11371	Strep_C11371A0	1	0.007142857142857143	A0A387HHK3	A0A387HHK3	A0A089X9U0,A0A0U3M0X2,A0A7L4Y5W8	153	139
Strep_C113914	Strep_C113914A0	1	0.007142857142857143	A0A1W5YUQ1	A0A1W5YUQ1	A0A3S8VZ01,A0A3S9M4S9,A0A1H4QVG2	316	140
Strep_C114052	Strep_C114052A6	2	0.014285714285714285	A0A0F7VT65	A0A1Z2L677	A0A0U3EVI0,A0A0U3LCW5,D7BVL5	137	138
Strep_C114065	Strep_C114065A0	1	0.007142857142857143	A0A1Z2L6E1	A0A1Z2L6E1	A0A089X9W0,A0A1B1B991,A0A5P8K3W3	139	139
Strep_C114066	Strep_C114066A0	1	0.007142857142857143	A0A1Z2L6F1	A0A1Z2L6F1	A0A0U3Q6I3,A0A0M4DQE3,A0A7M2TDY7	145	140
Strep_C11415	Strep_C11415A37	25	0.17857142857142858	A0A344U7M3	A0A3G4VNH3	A0A345HNY3,A0A1D8G4K0,A0A1V0UE80	579	140
Strep_C114422	Strep_C114422A125	2	0.014285714285714285	A0A6N9V893	A0A1W7CU38	A0A089XBU7,A0A0M4E2Z7,A0A7H0HY96	181	139
Strep_C11457	Strep_C11457A0	1	0.007142857142857143	A0A3Q8UUN2	A0A3Q8UUN2	A0A3Q8WAX6,A0A0F7N7P9,A0A6N9VE04	144	140
Strep_C114831	Strep_C114831A279	2	0.014285714285714285	A0A0G3UK75	A0A345HXK2	A0A0U3PI09,A0A6H0CVC0,A0A7G1NFF2	835	140
Strep_C114975	Strep_C114975A119	2	0.014285714285714285	B4V1G7	A0A3Q8UXT9	N0CVW6,A0A6N9VDZ0,A0A3Q8VUA9	188	140
Strep_C115211	Strep_C115211A0	1	0.007142857142857143	A0A516RK57	A0A516RK57	A0A5B7UJF8,Q82CC8,A0A7H8T2W8	663	140
Strep_C11522	Strep_C11522A114	3	0.02142857142857143	B4V2L3	A0A3Q9G1Q9	N0CVE2,A0A7R8NYK4,A0A6N9V9Q1	122	140
Strep_C115378	Strep_C115378A128	3	0.02142857142857143	A0A3Q8UQF1	A0A3S8WN34	A0A5B7UUS4,A0A516R939,A0A2N9BCI4	139	140
Strep_C11543	Strep_C11543A145	2	0.014285714285714285	A0A3G4VU46	A0A3S8VXY3	N0D016,A0A6N9VAI3,A0A7H8ZPU8	158	140
Strep_C11584	Strep_C11584A80	2	0.014285714285714285	A0A7H8ZLR9	A0A3S9I9I9	A0A2Z5JKM3,A0A3S9Z9H4,A0A6I6FNM0	139	140
Strep_C11599	Strep_C11599A516	62	0.44285714285714284	J2JT36	A0A3S9PUA6	A0A7H8THR9,A0A7D5ZN44,A0A1X4H3B1	648	140
Strep_C115996	Strep_C115996A22	2	0.014285714285714285	A0A1V0UBP4	A0A6G9H0B1	A0A6N9VJM8,N0CYY4,A0A0M4DMR0	153	138
Strep_C116	Strep_C116A46	5	0.03571428571428571	A0A6M4PGP4	A0A7G1NQ85	A0A1V0UH54,A0A0M3QLQ6,A0A1W5YX06	118	140
Strep_C116023	Strep_C116023A122	2	0.014285714285714285	A0A7H0NJ12	A0A6I6F7R5	A0A3G4W202,B4V5Q7,A0A0F7N6E3	267	140
Strep_C116133	Strep_C116133A0	1	0.007142857142857143	A0A6I6WZJ2	A0A6I6WZJ2	A0A0U3M6N1,A0A1V0QZF7,A0A2R4T7V3	143	138
Strep_C116273	Strep_C116273A33	2	0.014285714285714285	A0A1V0UHN6	A0A1U9QQ62	A0A0U3Q0U5,A0A0F7VXI6,A0A6I6S720	139	140
Strep_C116409	Strep_C116409A40	2	0.014285714285714285	A0A7H8ZSF0	A0A1V0TL11	A0A3S9MAD7,A0A6I6S0J3,A0A5J6FFV0	179	131
Strep_C116425	Strep_C116425A467	2	0.014285714285714285	A0A1V0UIJ6	A0A1V0TNX7	A0A7H8MW93,N0D1E2,A0A7H8ZU18	680	140
Strep_C116453	Strep_C116453A0	1	0.007142857142857143	A0A1V0TTG1	A0A1V0TTG1	A0A0A8EP74,A0A6I6RWF2,A0A5P9WL32	157	139
Strep_C116510	Strep_C116510A0	1	0.007142857142857143	A0A1V0UB66	A0A1V0UB66	A0A0C5FT48,A0A1S6J8Z8,A0A1Z1WGF5	142	139
Strep_C116789	Strep_C116789A1758	2	0.014285714285714285	A0A7H8ZVJ4	A0A1Z1W6Q2	A0A1P8TP51,A0A5P2CCE4,A0A6I6FEL7	2459	140
Strep_C116793	Strep_C116793A115	64	0.45714285714285713	A0A6I6MZ54	A0A1Z1WG10	A0A1L7GH91,A0A387HLN6,A0A6I6F7G6	124	140
Strep_C116810	Strep_C116810A0	1	0.007142857142857143	A0A1Z1WK76	A0A1Z1WK76	A0A0U3PWP6,A0A1P8TES7,A0A7H8H5G3	139	139
Strep_C116901	Strep_C116901A119	3	0.02142857142857143	A0A222T1H2	A0A1Z2L0A5	A0A0N6ZIL2,A0A3S8XMP0,A0A346C6Z8	123	136
Strep_C117055	Strep_C117055A95	2	0.014285714285714285	A0A6N9V8H9	A0A221P929	A0A3G2JAQ1,A0A5P2XI85,A0A0F7VNL1	139	140
Strep_C117261	Strep_C117261A131	2	0.014285714285714285	G2NY16	A0A0A8EPX3	N0D255,A0A7H8MTC1,A0A7H8ZN14	137	140
Strep_C117524	Strep_C117524A0	1	0.007142857142857143	A0A0U3M2N1	A0A0U3M2N1	A0A1L6PH30,A0A0N6ZI19,A0A7G7BIA1	140	140
Strep_C117681	Strep_C117681A0	1	0.007142857142857143	A0A1D8G1Z7	A0A1D8G1Z7	A0A0U3Q5M6,A0A0M3QJ41,A0A0N6ZMF1	308	140
Strep_C117695	Strep_C117695A0	1	0.007142857142857143	A0A1I6SYZ3	A0A1I6SYZ3	A0A0F7FUH0,A0A0F7VZK0,A0A6I6RYK8	140	140
Strep_C117701	Strep_C117701A116	4	0.02857142857142857	A0A1L6PK95	A0A1I6T2Y2	A0A0F7N607,A0A3Q8URS0,A0A2K9FHL9	127	140
Strep_C118439	Strep_C118439A118	5	0.03571428571428571	A0A0U3BD33	A0A7H8H330	A0A1V0UBR9,A0A1L6PJ89,A0A7H8ZQ68	264	140
Strep_C118561	Strep_C118561A12	2	0.014285714285714285	A0A6G9FLY0	A0A7H8JMI5	A0A7H9A190,A0A1V0U7P3,A0A516R4Z8	136	140
Strep_C118565	Strep_C118565A126	2	0.014285714285714285	A0A1V0U845	A0A7H8JMN1	A0A6N9VLP2,N0CUF9,A0A0U3NI58	134	136
Strep_C118617	Strep_C118617A0	1	0.007142857142857143	A0A7H8K1D5	A0A7H8K1D5	A0A1Z1W8U6,A0A0B5I6R1,A0A6M4WXY3	167	137
Strep_C118679	Strep_C118679A110	2	0.014285714285714285	A0A0U3KV95	A0A7H8N219	A0A1W5YWH8,A0A0M3QLU0,A0A291QHQ7	192	137
Strep_C118732	Strep_C118732A40	2	0.014285714285714285	A0A1V0UGF7	A0A7H8NDJ6	A0A1W7CUK3,A0A0F7FXV3,A0A6G5RKB2	139	140
Strep_C118952	Strep_C118952A106	2	0.014285714285714285	A0A7G6XNV2	A0A7L4XU04	A0A0M4DWU5,A0A6G9FPD7,A0A1W5XLC2	138	140
Strep_C119129	Strep_C119129A196	2	0.014285714285714285	A0A7H8ZJU2	A0A7L5SP80	A0A516R9W6,B1VP00,A0A7H0NLC2	588	140
Strep_C119137	Strep_C119137A0	1	0.007142857142857143	A0A7L5SPC6	A0A7L5SPC6	A0A1H5ANH2,A0A1U9R010,A0A6H0CKP1	139	139
Strep_C119246	Strep_C119246A157	2	0.014285714285714285	A0A6N9VCA2	A0A7L7ME61	A0A426S7N2,A0A7L4ZDB9,A0A7H8ZYA3	294	140
